,kurt7,min11,med4,skew13,power6,kurt4,std3,skew9,med12,med10,power8,max12,skew11,max6,min5,max1,max3,std13,kurtosis,power3,max5,std2,av3,skew4,min12,av11,med3,kurt2,med7,med9,kurt6,av7,med8,skewness,kurt5,med6,skew12,kurt12,med13,power1,av12,mean,max9,min1,skew8,av1,max11,av8,std4,kurt9,min2,min4,max2,av9,power5,skew1,med11,max4,max8,med5,av4,kurt8,kurt10,skew3,kurt1,skew2,class,std5,skew6,min3,std8,med1,std7,power10,std9,min7,kurt13,med2,av6,min10,skew7,skew5,std10,min9,std11,std1,min13,av2,skew10,power7,std,av13,av10,kurt3,max10,av5,max7,min6,power2,std6,power4,min8,max13,kurt11,power9,std12
50416.wav,-0.029548205924091242,-53.53720893450625,-12.386659409358131,-0.10103459156940542,0.14683569024687743,0.7380678100691576,9.026547426967987,-0.35296032522573556,13.501119946819845,7.067763577186695,0.05697778936712007,41.984951924043415,1.0853974907542319,27.695559208681868,-22.21562134984929,23.66958602519062,24.614935335970866,7.05585437425131,4.711076422371919,0.146189953936179,26.28540831208657,4.378446694992038,-30.428601841222328,0.1336938117671386,-26.379506085197022,-22.880974973128467,-31.669639194883636,2.6352425653249565,15.464553942787191,1.5488753638920674,4.141189097033977,15.473668513644828,-14.50771300918343,-0.02101177082166694,-0.1873992486297662,-28.440839630972985,-0.5802262390427677,1.0026923076717944,-3.471916038225123,0.06664782603471836,12.911108407480834,-7.665209598482818,20.592431155910443,8.366003596054018,0.5711133938511576,21.00677043841144,17.560523048282096,-13.609632519290697,6.8897389437030485,0.1110323675703242,-42.49167132647129,-36.135633239684395,7.403116316728662,1.0341189509026267,0.15619524242751323,-2.2366490425758534,-23.655447988649136,14.097534923591711,20.92115056350598,5.536225383714689,-12.346753248738935,0.720649622328037,0.38339663020265347,2.5585925447860194,4.424333801691681,0.405701207815476,drilling,7.105418308369387,1.5151475871279245,-47.34441935035454,9.924108533716748,22.45999846818715,9.887465787660725,0.005542037502593052,7.596141716751858,-19.448100859660602,0.18698400669425874,-19.666820893668717,-27.228560320110905,-21.613174197458974,-0.14075532025790244,-0.28644201671980674,7.548110858995719,-28.111694894141472,9.814807701908832,3.3649041397839863,-33.5984602013501,-19.54815314845058,-0.3062602208446805,0.09720208994928087,5182.867777062432,-3.55294288526812,6.665502046320578,9.234890068474686,32.17194473388067,5.150487918540017,43.6986158539271,-59.23269722838705,0.14503079524971904,11.754000976778508,0.1517880297469158,-41.303743198702904,18.386546627299058,2.7743848456427775,0.027590545539083123,8.097164959964589
50454.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,engine_idling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50455.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,engine_idling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50612.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dog_bark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50613.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dog_bark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50614.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dog_bark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50618.wav,1.3901793535251192,-44.85388930640188,7.125975375185123,-0.06470498106628549,0.008811112629728998,4.8194622641807445,6.552647333870457,0.5097538380317843,3.0922180070764678,-1.8494729332989377,0.07079605903191523,39.67860225118764,-0.544335973633362,7.275177171718287,-35.54158470253394,24.77105767398975,21.32861194901413,6.955912768939305,249.05617723807757,0.008126809825549922,28.05600429380906,7.447412867581947,6.03711098031892,-2.2040431871362456,-37.13123147245634,-4.652640699102692,7.611289025411364,6.013312721605006,-15.064761086680392,-10.023520853382015,2.6005051980805405,-13.008776373946397,-12.407594509670513,0.15250466158330026,1.824123333683323,-12.012044385728007,-0.2955235144384038,1.4587657525526083,-1.0383461401672163,0.01259027793923493,2.719491236867246,-0.5347040372938908,24.079368052218744,7.504491578465653,-0.35772108907300887,8.661104627726573,20.840336414151647,-12.69401726512578,12.104178045164415,1.0512264679476004,-48.90846296603159,-60.080385150408915,23.208861467991603,-9.467259176692576,0.011456822140430723,3.863274500734707,-4.434229477215341,18.69246869257526,11.396253249223873,-6.4651292204392785,3.235781874669176,0.6834698470299183,0.7268219770676656,-1.7728961850952316,16.65857075336926,2.138790351893215,gun_shot,7.8829004705892745,-1.3204493439392475,-26.17289696325384,6.960657822718131,7.8584010020903206,9.772375350721331,0.0101084138498835,7.903366208658649,-38.882350775996706,0.2853408691223889,-13.563786445359227,-13.461291877378438,-36.578811999490824,1.0900249608513608,0.518501499426778,7.960761995175453,-38.0410993008522,7.519515713903413,2.360780303795491,-23.835905863866248,-11.757413085666172,-0.43052499113705306,0.8467487019847539,1826.97666149443,-1.1439057877365553,-2.495017931407255,3.7832212198679,24.645070275642187,-5.865436955796882,27.851176907424453,-51.71381231387581,0.01207948548036673,8.295882552026688,0.008919210835144116,-47.32483274628972,28.495757047551546,2.1429456684406274,0.010363106282991936,8.081917525368867
50661.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,engine_idling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50668.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,engine_idling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50885.wav,0.3186383208991579,-45.883227262589486,-6.543533470421178,0.1254589185428858,0.09585450234727104,0.15949361125604433,8.049110821662591,0.10452817625640637,-9.675738347695832,-18.794342489223858,0.08414996664578336,19.11229543296123,-0.05645501082776957,-5.6340563038294045,-11.03741166918246,18.647743219920212,34.89657882269838,9.247430769165243,8.269028537242097,0.1085916313948196,46.88068097270983,5.956364406942146,10.284688361686953,-0.2537093825113683,-44.05816213225562,-9.727250089897451,10.825764397602633,-0.3005678952881228,6.929024543386049,-7.559570385405738,0.5175349784021073,6.77001660681371,-27.217353656710067,0.0021441130798348627,0.09148573159744222,-32.81049038306385,0.013893982754098935,0.030376071551332817,-6.411448519413044,0.10713174960879698,-9.700526669518212,-0.0077102341073861606,26.49342748692224,11.457666334309126,-0.2225543813622115,15.137572453910252,24.563071461439534,-27.63421015878691,7.363641971946775,0.4035060867113116,-11.254220861350932,-37.02749597165264,26.695964845222246,-7.436607090020715,0.08787663778714415,-0.01904037865117289,-9.503885520405536,16.16072657548459,5.623816535516001,18.639560945376203,-6.859829067727385,0.1612298154708003,-0.08165150036956126,-0.1826781582352479,-0.6003156198240807,-0.35211186038969394,dog_bark,7.508822204362485,-0.3512931799234563,-14.981349565834288,8.766668043331052,15.21046201247794,7.7966819655636215,0.10291425020699146,8.512373985920085,-26.17353549380291,0.22135562155841182,10.785140170866976,-33.20240007547897,-54.729702212886295,-0.1209421772678652,-0.05806044731627475,10.273258596754303,-44.138340588006955,9.540383996709114,1.3601020883082064,-38.63287939055536,10.272615417497883,0.016878688453867276,0.09061827125711959,1729.7113941704918,-6.194799625684049,-18.6463562651185,-0.49025950366132776,14.047210241927491,18.45490628995888,33.72258644434604,-71.82709003959648,0.12812896575861513,8.657728261911172,0.11525219644750943,-63.74276155365726,25.985036042371156,0.29703785948955064,0.07948182854594925,9.507084581653373
50898.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,engine_idling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50901.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,air_conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51022.wav,-0.047880679042841656,-36.556042844379895,-18.72674683229609,-0.1836179773602572,0.13699256631883613,-0.6210061265795179,7.5971737758375735,-0.37958888886557424,3.784701795424723,-22.06287301206536,0.09631578788260398,38.22535141129138,-0.19366297136722366,52.5085230144336,-51.241943265600284,21.741630128192412,29.32906666690535,9.383414216164084,14.845829971439397,0.105085905672849,27.642604640137627,8.951186339101419,-4.522263589925603,-0.14494467778039702,-42.200125559862684,0.6267649490947484,-4.16890400669244,-0.6647259898993214,19.033343084287548,-5.932581336888498,5.0345287937839664,19.019682320555194,-2.098817754279899,0.05066793883250514,-0.18269543681696598,15.491197614073728,0.20857633997908517,-0.05216362119263618,24.21531519964575,0.08568309146535115,4.722171535701322,-0.5798929815102977,32.42182282822643,14.26872953824771,-0.06092241281964974,16.827060298362778,29.554244449941038,-1.8116746275034603,16.42146265027277,0.41500638286314473,-34.84836444488714,-64.28087444376969,13.09877801250501,-6.848168031016845,0.1330704298194853,0.9230774189353161,0.7562992292516685,23.772072446073985,39.624763276270436,-16.9734227631734,-21.297194453348165,0.15744062981702145,-0.38714198374931996,-0.2524539099494124,-0.8157035016212646,0.35313717698090835,dog_bark,9.3448805647332,-1.3338388849680254,-30.44228966111439,10.532000013467458,15.66017274192604,13.47487314882387,0.0835882067186387,8.572227934267032,-38.020929016628166,-0.22533369068581255,-9.97612901792812,15.201162473889433,-76.36237141548717,-0.28170559054085903,0.2291224865890477,12.609421090279055,-47.2259260520973,9.152946998578425,2.311409325088351,-13.60647569588033,-8.310758305906269,-0.33258637183188783,0.06922314907122798,2600.040940935127,23.79771698317761,-23.791132702460647,0.6846389773909154,15.208742432766355,-16.233214719270418,73.8008035798598,-58.60406778976805,0.08322957700947595,10.851014689376685,0.11558333640642827,-54.32189185050086,57.22181581286938,-0.3547868300015935,0.09122794963510351,9.294023665971395
51024.wav,0.46756580744237564,-50.45309932716678,-19.313588629782007,0.036516849314423186,0.129376111053131,0.44769403832585697,8.508901188545645,0.11890871541161596,-3.7826976521204663,-15.835834451757348,0.06904606404046697,39.24596550759456,0.07152423273169432,21.737037477310352,-15.597976334138645,21.523806885033764,22.845010146902293,9.25877233345692,12.351050479762424,0.09501400989950594,73.1825599095616,7.3076839991101705,-5.377305511540654,-0.37510341243234047,-55.55205906575439,-8.246879998103314,-6.181653408783732,-0.007857472349634076,16.812735723220904,-12.614060496168106,0.38136953406134655,17.188714413449418,-30.73688152927805,-0.1273854853508518,0.17463760570832765,-19.872473433991022,-0.12117159410687453,0.15691184635136501,-3.569757806724666,0.09888648373503957,-3.9806937645413347,-0.420863806436174,31.779120422490198,12.628763850170632,-0.08500345123681999,15.687791691769572,32.85013012562508,-30.723732721936642,8.825247041174446,0.2913726980756066,-31.491052086352564,-59.268130200367665,23.594315488129766,-12.434542771608667,0.12694436728328834,0.8574098760889263,-8.360821001711706,15.47316533185284,15.681661737832318,21.91608076717624,-19.892378812693277,0.2526334352409969,0.36681428491235124,0.16225153070992457,0.9317358740652968,-0.003239301712554914,dog_bark,10.392613789307854,-0.07479576827769675,-40.68584350816841,10.904868850610576,15.500270392521765,10.54084618367458,0.11543966209878997,9.686555176024282,-19.72948442344323,0.39922722420129153,2.18525978923466,-19.872233180950264,-64.49651169475176,0.25442198555929474,0.43700726655646294,10.601015603114657,-56.61072778251022,10.315042645298913,1.18750186303493,-42.299004124836046,2.795217930855094,-0.027634275898618606,0.08813014186105311,1274.194293504532,-3.5537964688006594,-15.773599837545833,-0.20471179849819032,30.083353002528032,22.905767088112484,69.63583054440929,-65.46422026302791,0.08479785076772285,10.608645548676208,0.1278881225358575,-77.86361958281441,37.447810887129556,0.395835073865916,0.0644771867251448,10.741062892959086
51027.wav,-0.41608275429944097,-50.93247431760797,-37.341264333952715,0.19682502814388045,0.06504599744605379,-0.2050090780489966,9.454646349691105,0.07367686600089456,-1.8190898893306686,-20.31309081205778,0.1738584527436502,42.07207503448831,0.1929763849977457,42.78814511444177,-47.29595204678225,22.69992313189857,20.26051190527997,11.72061095132618,13.313914062622342,0.10462865802391796,45.04288029145113,8.176596783551128,-11.511963736934979,-0.028506169440323116,-57.75669401202541,-2.3028676795902867,-11.962933729804185,-0.6512844833945324,12.156253332660823,7.741539944075727,-0.12547905698675166,12.470055937097559,-19.071363197855874,0.004248967013870475,-0.4890727081348163,1.3462145631732412,-0.09697403875938296,0.049369139531296735,9.438221914584835,0.14893540360644733,-2.080707042403992,0.08162944066515496,66.2110625405038,13.947391533851675,-0.19069800094838477,17.20337663123686,47.15266240926327,-19.623854097024676,9.45621822888831,-0.16189539366866956,-37.5403961256708,-68.97314176199437,14.739344981260492,8.034659648201657,0.08189609513584863,0.5868556176736422,-2.758568150799708,-5.523218431415322,35.72909188025442,-2.6769834684602802,-37.28542581067786,-0.2141598918502594,-0.17969943697609603,0.144454812120754,-0.33114418276488955,0.040363514341584764,dog_bark,15.895179859046412,-0.2813677059832821,-40.95061289160266,15.165134048840297,16.974402556274597,17.26066806952078,0.08918376211608288,14.801195178439903,-44.27773554953845,-0.054117637608307234,-12.493684690391863,0.392591099389089,-76.6120336067909,0.006928694061873795,0.08329204536667931,13.967891817567422,-41.17474355710826,13.377378341127661,1.789777241450037,-35.517384381684735,-12.397872820401364,-0.18697954184999535,0.09197577817613971,1943.558022647845,10.035633321300082,-20.887368260880233,-0.19926035281864696,22.98726030737911,-2.629424975833454,67.9572694885213,-55.88999945643921,0.0601368981618158,13.475298274106343,0.09605454905953029,-76.96283017684166,61.80707107870193,0.05765014203716179,0.08828440553051342,11.88153130066802
518.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52077.wav,0.19314431984324454,-54.16558649916157,3.1989430033328077,0.2814520951181457,0.051307577920507906,0.022397002784670494,7.467396170495296,0.1546952439088864,7.510519319081546,0.49631742070168805,0.02219745318055427,38.37721372831089,0.2701434941296511,25.55389568540788,-37.79041547831762,19.51047906068883,33.873312708730225,9.048218497101816,43.73068001031292,0.2143072567477861,41.55977521512915,12.874015841009692,7.766227288032332,-0.4516652596829088,-26.974999149772096,-24.976315618866746,7.7974058591456785,-1.0272952380820561,-13.810065614107952,5.245191392643087,-0.7619034302241277,-13.718308494323846,-23.611426675720914,0.0019958458214383787,0.8236104936902224,-15.717702507282128,-0.2684098058435717,0.06428920627977464,-15.475678782927483,0.1714871894331439,7.010595599737012,1.3741677024409655,46.93973499744467,-36.04365338911715,-0.11458426784510592,12.045304327754556,12.921842795545768,-23.967395028756034,8.760924331155758,0.03808217548034776,-39.8071945117679,-36.74060157817748,26.988202322867213,5.678416314227305,0.07075157593762865,-7.126858785555061,-25.38728949035923,30.03704753157672,9.98493135228552,-3.2217873634586507,2.1316574152882772,0.18365787387699095,-0.5060997518665373,0.015084170482174938,65.61366340511292,-0.1165650098008868,dog_bark,9.66512060462991,-0.09086358286367474,-28.383718610026506,9.672498535461445,12.02808669164765,8.390652595458313,0.04424443282878791,9.53607397786541,-48.760326301028826,0.18718966823099903,-2.104851435688971,-15.481056658276268,-43.99675611794865,0.05718931809087033,0.47421103194190883,13.408276103251177,-29.743444472323628,9.004199032641548,5.0216511197283005,-45.695999438085124,-2.993812808359294,-0.2706999010082741,0.10037640003807768,1292.0932774963762,-14.975530418272179,-0.6298715018288272,-0.11745278963463557,38.264809497591486,-2.7908511845849695,29.629614612164765,-70.41226094574988,0.18801021640754179,16.17181674586224,0.09810224324781526,-63.287680654787614,21.277394355478243,0.2713963313649743,0.03921565425815654,9.481501677705666
52102.wav,0.409587260416826,-29.898525350866787,-13.42416084579335,-0.08830273096581623,0.15896339961187042,0.05639121613141462,5.55952920550098,-0.10294423321639687,3.8977380162864836,-1.3490254429028328,0.12427856758517944,36.50604273002294,0.17157726865940293,6.21346162789459,-33.04980867615686,18.57609685782023,19.640428845260217,8.24563648200227,7.649778005087732,0.08658634734150639,41.702916262506164,4.8193259190058395,3.462443490939681,-0.3862794903124684,-32.414155129599365,1.6168706140068674,4.309507273282615,-0.036639325316337956,-1.7962405493139157,5.05310364965997,-0.263164413543326,-1.6784963394775114,-12.721478124130119,0.1589905436499505,1.4392034635190152,-21.49092366056458,-0.13188415709515527,0.12028559030597386,2.2760304714432578,0.0762102615557677,3.705964276730025,749.0872001549483,39.27159710731296,2.7213649798125488,-0.17713750847731607,14.838990456816427,38.81718041687074,-13.085554186737182,6.944387924825031,0.3940058889025422,-13.384940650649815,-41.51957523800675,24.51120716073562,4.887744664824308,0.09251927107264411,-0.9259025032744006,1.3084590729841667,10.734570315510089,14.435768450262792,-7.958910552806815,-14.148209008219013,0.018620337881059434,0.45334977113504227,-1.2277797042145993,2.9362814146333855,0.06177844084907946,car_horn,10.273019304612665,-0.46958386518470224,-23.94632683759417,8.054062814516117,14.697596607092603,6.912263405197682,0.038156893507789155,7.907510129308385,-29.91933589039816,0.5646999510608204,7.9973027832338985,-23.069879661663098,-37.32206053989783,0.15161513054198958,1.1123882419991011,8.415524893472224,-27.597281541439482,8.317634802461917,1.5399583811639521,-37.75196787120303,8.367763631471975,-0.14290978926733067,0.147739351516434,1011.8599477685154,2.275145458616102,-1.6494532857811557,2.3824215731010394,33.30542402364394,-6.049573202967499,27.386303556811058,-67.433311041417,0.09401124427061795,11.069338165405576,0.08497136142126976,-50.06982039285027,34.57729568206584,0.2159851629506475,0.09656330211692106,7.566307476264686
52171.wav,-0.10294952887914066,-40.25445523696381,-20.9867133518833,0.11723815392649832,0.07664354058076239,-0.011538096241753948,4.899356740460657,-0.0805877796080692,-3.3376948974289373,-7.343723021045824,0.10251609619999372,42.985070697822906,-0.11315180800595301,9.882780851468704,-17.873983944893205,18.63006444886408,20.53952495825242,11.369802160514686,30.334317422282933,0.08968975745338269,48.587364156703686,4.252959617405611,0.29347781351162894,0.18152802385137584,-41.94557681827343,-4.600404413305904,0.11667282767912293,0.3141752626540839,16.091004912878883,11.331768869609466,0.9775854799648958,14.827726923109825,-5.429773995901236,-0.7103423583078344,0.4868286470262868,-15.089725186547406,0.21043233316171023,0.3654637813215169,11.739032088873794,0.09214817522888107,-3.075358168863508,-2.0078581945572704,42.97103764947382,4.204192424351596,-0.2152409190159908,13.492578684161158,30.63794379148114,-5.7047141490966125,7.284852510780156,0.08693897293914343,-7.678189896285585,-45.73027302739978,26.056511558266944,11.372790725155197,0.06531851126912469,0.43997027764890806,-4.428776651081275,17.896290087594423,23.9325004386396,9.801550136372704,-20.66296302806702,0.006247437030343139,-0.29831490322469856,0.20561389737560898,3.802256261854642,-0.32058003307905997,dog_bark,7.0593131359075185,-0.712793885572661,-15.234777957634172,9.625236086484957,13.439673936336824,10.966197623612755,0.09999820905851228,9.869738332589911,-26.512308714772537,-0.05365694701971169,12.946548540346463,-16.090159892240184,-49.842922988524386,-0.4557687412736056,0.0026892052786748797,10.68860279681202,-25.209461672467942,9.458797736297338,1.2023762963621198,-31.516269114788223,12.65366004225813,-0.037675515283735694,0.1287135864194148,939.7269263271997,12.309363334298572,-7.507104071442014,0.07300732467453352,25.841411093193233,9.613315190414497,45.69060753965468,-64.71766869780004,0.15377346716395218,9.859546770846796,0.07943112166519639,-44.706770934856166,56.66653580501985,0.021345619387969084,0.11176753496077979,9.99041189963241
52441.wav,-0.3955156581953405,-54.87360093572939,-30.44037196836875,0.05465000278729744,0.030300414926266245,0.48263725666991064,7.883761946243836,-0.20830104281727443,-9.161393744193152,-6.393846643473411,0.07062087307828643,33.17505762942885,-0.10488841560539038,4.221270474815684,-27.405593001275154,19.102800218260857,16.70539896516325,8.109361360590647,59.27455511447949,0.12068350965223806,61.27770792562252,5.410499629476173,-9.396396666441694,0.3232320856114117,-44.217787794352255,2.6071886631957644,-11.308002053116233,0.40812015793315926,23.7814159162971,0.7448196456388063,0.39317448880599715,20.902815489544935,-15.017206704805407,0.12022642565746564,0.002974733588777756,-32.05163449311925,0.11813696465568435,0.4806042957467258,10.244478959446182,0.24526721090941858,-9.103935692965308,-3.249884592523301,35.52582431493018,10.882367458615395,-0.6182729556141211,12.898609755073542,41.88758079646955,-16.573884497818845,6.8819318033305565,0.3389374382203143,-2.19666520410034,-55.296346566348575,42.662840152388036,0.40502798865250583,0.06734830739141358,1.3443379637844695,2.625243654523845,0.5867378102883718,15.07143138237712,22.694348710293013,-30.092939754385917,0.33946388061291444,0.4540020509475462,0.49627829547130453,0.9082824916947532,0.42298053681040715,dog_bark,12.108462641075029,-0.43321289824888165,-36.027319983774824,11.322524065607176,12.136923075795078,14.256027457116257,0.05005788669827944,10.115676422840421,-26.184236367634963,0.2169038498502589,17.808540994989716,-32.889278825523256,-55.842893087858265,-0.5248756852031895,-0.549269252589843,10.001831343923458,-41.51653162845482,9.71285512697272,1.6757621586796863,-30.1377413137693,18.360095409111636,-0.17280031494672615,0.05780487984410873,718.6270004687701,10.395113884083177,-6.713363112221313,-0.4992670479413235,34.82297464266101,20.809053365131053,62.49399019023316,-95.86061520620899,0.2094405955158524,11.361321459990844,0.10963256437184421,-67.08389040250553,45.439372711192526,0.4722280941017849,0.038843757612292334,8.521863353310824
52633.wav,1.6062616246263826,-49.9528035593432,-20.414146800616145,0.09999298484159104,0.14559408936449278,-1.231527444194858,8.819521051659082,0.25573055952116586,-8.451904024646385,-9.605367782414453,0.1083728038393373,31.238864572031204,-0.14443074289772168,32.101535244994096,-44.41993444389666,23.92221927869414,45.34934600231219,8.160362326325696,45.016805980925156,0.11778039762411739,47.28088738641579,16.71753738385904,3.612676087853969,0.1424109856058293,-48.228625163588184,1.1079014825976148,3.533486119533693,-1.38843528121672,-2.6968088246762756,7.326337867186869,-0.982680390321006,-1.947869645740777,-9.380362480974664,0.22975567378163445,0.1308095444453139,-27.658886124492536,0.05416079287901205,-0.5865243674554512,3.3306697852325695,0.09488924959616064,-7.9616479886153515,2.805940681836156,57.74907037959238,8.154808146876645,0.04743091924386494,13.001609188598323,33.21080593390395,-8.619519279949413,19.309601568496344,-0.41650518705995143,-32.326726897711545,-65.73312138256313,34.29878434805874,8.247790467575266,0.08433441186919749,0.552968853028945,1.3503484215162436,21.897398459771612,28.206110183505814,-3.697829345047719,-17.753312008612795,-0.6131860808944456,-0.848550175260002,-1.0193921885003767,-1.0903821753492975,-0.08473357718888268,dog_bark,14.017796920240313,-0.023883799448104072,-42.84478641473378,12.755071965502875,11.73741120523778,10.795287820570707,0.0709381771515187,12.691863237224451,-35.898509940525315,0.22852904853505418,1.074822062394959,-24.771513919422606,-55.266235058327915,0.7171151706245407,0.2437520132515825,14.897820265194975,-33.19881437457546,8.711414123834189,4.25584274734288,-28.569577275049003,-1.2096727337300996,-0.10814156688082824,0.16668208338144974,3359.5778732305544,3.5405284816216938,-9.620187954065146,4.0858501843758495,27.673406995765387,-4.627305090787045,58.72155167423129,-113.67829564799615,0.1180395672991219,25.020785168521755,0.08694285984863384,-51.67333219733804,38.90156660852655,0.4094140638257855,0.006426360025970194,12.756322232178771
52740.wav,-0.1541043516351439,-41.90555325361736,-24.640476073309728,-0.15996971702432644,0.12681261810191485,-0.26523781498929644,5.844157795765926,0.6448363361394553,-9.45010175868192,-15.952994958361781,0.07890083889572275,32.31123040648701,-0.2104529806035362,49.36819304286149,-37.10227691484391,17.093986351816458,8.627078914316224,10.240193622414674,5.718859436853576,0.12322476601990388,64.622850998255,4.757913010096077,-10.211229904007343,-0.20121862433626508,-61.82214046704122,13.962485248578679,-9.973552375917281,-0.20471319264281984,15.860107487385395,-3.817286668755224,-0.007685382761307036,16.35514719879426,-5.373430696090798,0.4255814407270692,0.27323749470733505,-12.488615330623002,-0.2577936349087645,0.30607762084988765,6.672360034846956,0.07730031043720965,-9.955357823753271,90.90809496379197,60.53605953643544,11.044894204226278,-0.2127940923496363,13.427338404281638,62.948881834465524,-5.619031889267496,10.3480253911276,0.49252811952885667,-15.296071689275859,-66.20416289302686,23.45937029473102,-1.9054468684610277,0.10861313338204057,0.17875298184526034,14.493595875865518,5.809209844419772,50.57733122181369,25.042901586334757,-24.957365384837264,0.6179082524706847,0.0310684639680896,-0.20627089256261313,-0.7470495770423198,0.19871656839640822,dog_bark,12.474949004660079,0.4108423164985957,-33.41978823688384,12.91831233747748,13.403799647698774,11.606007851763918,0.07522780979758809,13.998957874069587,-24.400066041114457,0.2181487609445485,3.4700371702668784,-10.837085212167102,-64.88644029904616,0.1773190334432886,-0.35891358288981784,11.975487617393144,-48.25929187510819,12.747467625315748,1.2012100191664619,-40.8133443543682,3.5986140446528307,-0.06997506259346818,0.1211211967164271,418.14808136344556,6.382281485342791,-16.17497011021441,-0.12444798200022511,32.58404457402809,24.064736810335493,67.27500280914593,-57.676981572774416,0.07420463972919054,15.244314055665258,0.15502691530920668,-63.51940462876003,48.05633947398513,0.3483554852567221,0.059567771610795885,10.898790446004597
52882.wav,0.25442583461016843,-32.58468399400107,-16.339400357068968,0.05138705622805434,0.09266445039928013,0.9603693822794397,5.980557880762985,0.23031533201712362,-1.4436995028303945,2.1669159970244714,0.09489989561218667,31.38474429048585,0.00018833004990371165,30.82835701867287,-35.865954153142496,17.207685017775873,16.4537860766573,7.714380866312257,68.9754543358621,0.09369254219207475,31.06814573927523,4.543472200999608,-5.762076884247208,0.006134796854475627,-43.60613022557096,7.758648271125111,-5.326960810477805,6.255586988476711,3.103401532572245,0.30633402847312385,1.2556541919786772,3.2512399264135645,-6.610518713816821,-5.425028934844941,1.1182499830866846,-15.909975044836273,-0.48737598182524433,0.6362337458022438,2.243043029742502,0.15096179978350963,-2.227262966293409,173.94786154534927,38.564432015782714,7.636549107026945,-0.2811464985201351,11.014673104889699,40.99077994437618,-7.057135301777198,10.078396918214471,0.3852460832100699,-35.886593225200905,-52.44669266102931,14.72560245129443,0.855982664575644,0.09354986613089855,1.221913395991067,7.57249391326766,27.75235779266891,23.01508997188977,-10.237795980502405,-16.893290055883384,0.4021420512434646,0.7084148482900412,-0.6682278572761932,2.6787030794798143,-1.1015767706258295,children_playing,8.982723140023284,0.23432159467574343,-32.829507076437764,8.297387546370793,10.858989290867573,8.93879861905751,0.09659568673168027,9.64020458495493,-25.53938594457531,0.16650763237633015,0.14222179970635604,-16.227588275535783,-41.6049630483363,0.17536742068837527,0.7371484707620471,9.169756370326562,-42.49197052477845,9.038321649125646,0.8165085793973301,-24.552472098188566,0.17877438719107042,0.037191170463832954,0.09870396609032901,124.8054833282744,2.3146116845095217,2.1752081489209267,1.581143374013311,43.37692982097254,-9.280072368495194,43.15149183325479,-47.825328905557846,0.09340801422204834,9.571888826245768,0.09237038520259479,-59.79897295408472,31.449965462834918,0.34072939622306375,0.09315339363539785,9.443082068776084
54067.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,children_playing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54086.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,car_horn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
