,std,mean,power2,power7,power5,kurtosis,skewness,power10,power4,power9,power6,power1,power8,class,power3
196127.wav,,,,,,,,,,,,,,dog_bark,
196384.wav,3932.8693242003446,0.39671906394043255,0.10101246574000812,0.0986723179534759,0.10171772734574178,11.319787028727372,-0.05216832136551711,0.07016119151823814,0.10912730475132122,0.10376697373647312,0.116115108853444,0.0831200608359612,0.09818041121059533,street_music,0.11812643805474117
196400.wav,6491.0341663738545,-31.977790992122618,0.1570585262138203,0.001572783087055184,0.007248008768049365,18.69970098777022,-0.11748962720401741,7.667188106402202e-05,0.018577712825178064,0.00016312158651512814,0.0031489017704020763,0.7451299025729825,0.0007004882306047688,gun_shot,0.06632388306432864
196561.wav,,,,,,,,,,,,,,dog_bark,
197073.wav,,,,,,,,,,,,,,dog_bark,
197074.wav,,,,,,,,,,,,,,dog_bark,
197075.wav,,,,,,,,,,,,,,dog_bark,
197080.wav,,,,,,,,,,,,,,dog_bark,
197243.wav,,,,,,,,,,,,,,dog_bark,
197318.wav,,,,,,,,,,,,,,gun_shot,
197320.wav,,,,,,,,,,,,,,gun_shot,
199261.wav,,,,,,,,,,,,,,dog_bark,
199929.wav,3439.688220909459,-1.1388814747210358,0.025242815663664226,0.2021340329765107,0.03240857194418863,7.484310882996729,-0.053484577138134586,0.006432290410694234,0.2116968665401037,0.038536126448871624,0.004579399180070303,0.23866250944064088,0.23560760879065268,drilling,0.00469977860460305
200161.wav,,,,,,,,,,,,,,dog_bark,
200460.wav,4243.358517063349,185.34439146617976,0.12453981935755679,0.27651021684565824,0.006749717509955811,42.243702258282646,1.3479657000234062,0.024507917675403532,0.14903145419884675,0.14322098856394297,0.1437442312438191,0.005224824948040871,0.11897740869649699,gun_shot,0.0074934209602789525
200786.wav,1636.9896776918774,-0.023694079626824568,0.0894707809065655,0.10458431347406219,0.13627255658142434,5.251661396679505,0.05422932410869237,0.07329871378093417,0.10270564452514448,0.10062364350045401,0.10353400733888175,0.017331779379055782,0.10018042375978851,engine_idling,0.17199813675368925
201207.wav,,,,,,,,,,,,,,dog_bark,
201652.wav,,,,,,,,,,,,,,engine_idling,
201988.wav,1610.7409325380545,-0.8106526569591528,0.10742911986263305,0.08256168065793922,0.07950798402224832,13.372545482110606,0.4073891547005428,0.11534716724231461,0.08173708471129369,0.11631238017623535,0.0861113460530081,0.06343362158105048,0.11688598390612166,engine_idling,0.1506736317871555
202334.wav,,,,,,,,,,,,,,street_music,
202516.wav,1512.564726072182,-397.51314580065787,0.10240995655523055,0.09840574244190199,0.11016969934231925,3.4095217110083866,-0.02239031378814863,0.06552351803007571,0.10786215189351163,0.09958451060581082,0.10528132864086157,0.10053747143500481,0.09780225695902911,air_conditioner,0.11242336409625454
202517.wav,5284.428409363723,-404.0695166192764,0.058134718352055324,0.0037104374280259775,0.007181059155820358,3.214148203034028,0.025492345689871965,0.0024070023934593993,0.009090371200331392,0.0034869066098618027,0.004496079342719199,0.8946858930074275,0.0035684981671369347,air_conditioner,0.013239034343162082
203355.wav,,,,,,,,,,,,,,dog_bark,
203356.wav,,,,,,,,,,,,,,dog_bark,
203424.wav,3893.040839043606,-0.33212626200912376,0.11774901758417976,0.09121086388886708,0.09118337248297619,4.457538307332183,-0.004733906356490946,0.10350436655914926,0.09144739630492776,0.10710652829046184,0.10917676841456038,0.09013729606142847,0.10981481432424219,street_music,0.08866957608920709
203440.wav,1432.0347925460458,-4.112820254618622,0.0727370092319422,0.1744130728321905,0.2211370240219281,21.017435538659623,-0.45340182168152326,0.02424218023500484,0.2099657886884812,0.024344651036748474,0.12824976009870112,0.04516541472930401,0.02817893347019522,dog_bark,0.0715661656555043
203516.wav,4238.839492282801,0.44553624701670647,0.0245138360659435,0.18304181326075072,0.15468714561239788,14.13652745567467,-0.006547323489210874,0.04849697486967735,0.075626615422025,0.13204771021929512,0.08299750098856588,0.00021753195633296684,0.2513461361156952,dog_bark,0.047024735489316426
203654.wav,,,,,,,,,,,,,,street_music,
203913.wav,5783.334592122329,0.07139950706845238,0.1635514186472185,0.035658883983091354,0.12602495910721148,4.351412217814453,-0.0049018458463632505,0.059976442203813485,0.16091354024463345,0.07330005249845496,0.03467335533156826,0.1116526165880859,0.07458776022973002,siren,0.15966097116619263
203929.wav,0.07080747638485155,-9.73029964370653e-05,0.11071947756103183,0.10417498767520529,0.09962000403184397,3.8166171625614598,-0.0028823544596333827,0.08512985835752061,0.10731510529609782,0.08309566702547559,0.11465845463720271,0.09632390364160387,0.09817725966796248,jackhammer,0.10078528210605545
204067.wav,,,,,,,,,,,,,,children_playing,
204240.wav,,,,,,,,,,,,,,air_conditioner,
204408.wav,716.4406581863153,-0.0002461189178203233,0.10355713819250485,0.10576305692407469,0.09721521461893905,10.034459221492263,0.09003504007738934,0.07270851178793404,0.08734218230237661,0.07938220988190173,0.1259475496303627,0.1037103464209841,0.13008816412215868,children_playing,0.09428562611876357
204526.wav,,,,,,,,,,,,,,children_playing,
204765.wav,0.1265720222564399,-0.0013609981397166848,0.0920518545804712,0.0919451197126805,0.11699809489305324,3.287065284568331,0.0032953764709702286,0.1035606593966809,0.09631617477904114,0.10268956221401927,0.1030016513291998,0.09823907900257861,0.10393122497736142,car_horn,0.09126657911491355
204773.wav,1961.4998707669308,0.13630197437238495,0.029984387242908448,0.0018566364979898074,0.004111816701303695,35.37694457895503,0.10776454182936918,0.0010955993589379998,0.007474040596151228,0.0010115523618224472,0.002468278047067402,0.9338909323250679,0.0012227611922732274,dog_bark,0.01688399567647773
205013.wav,10113.695727278013,58.409717384060826,0.33278759322882673,0.0039217986134200255,0.022404375033350982,7.473703048956381,0.02199962653627054,0.00023223572680516048,0.06459481120264673,0.0008383205881266393,0.009124167251591611,0.4236836674588808,0.0018705335336444723,gun_shot,0.14054249736270683
205610.wav,,,,,,,,,,,,,,drilling,
205874.wav,2287.931642768557,-0.6299700374411363,0.1640068473008795,0.035545130132583196,0.11107772809455625,10.518746063151308,-0.03162023780033339,0.019719777481365455,0.10994963715313175,0.06791914672142914,0.1215974818738382,0.1842801463383915,0.038715431312196645,drilling,0.14718867359162838
205878.wav,1387.4623206817134,0.7722634113908882,0.1013847394631013,0.010904388372243407,0.12908823346308637,18.645511548762965,0.03344700545353534,0.005190905919255084,0.4433482434643627,0.009912614772262247,0.015103169984099555,0.03534367757751315,0.007916684902703017,drilling,0.24180734208137317
206037.wav,847.471267877838,-2.365850093895029,0.11354279248468178,0.09223706300718451,0.10943266418258629,71.06822988900976,-0.5807394513671087,0.0771958663393627,0.0746079084732729,0.1606821189619606,0.08994545248287526,0.10608539297623525,0.08385272979146864,children_playing,0.09241801130037205
207124.wav,1773.3007864426215,1.7495935211403455,0.006977833379289287,0.14989508933072315,0.03815136256053909,21.250294392762147,-0.15101424507511324,0.0029938574373468236,0.18377501576029154,0.08791585436382506,0.1427644745256507,0.11175383398497536,0.13455630094064008,dog_bark,0.1412163777167189
207211.wav,,,,,,,,,,,,,,children_playing,
207213.wav,,,,,,,,,,,,,,children_playing,
207216.wav,,,,,,,,,,,,,,children_playing,
207369.wav,1020.5147663791117,-11.974662691741665,0.035133999676290086,0.040854595490471324,0.05775827553298585,153.02299227945718,0.2732582376994324,0.46599409752697074,0.05967002065561007,0.12704950226249864,0.054382625326423954,0.02792119039388255,0.0968586978712106,dog_bark,0.03437699526365619
207962.wav,,,,,,,,,,,,,,dog_bark,
208030.wav,7251.874207246027,0.20594471540098017,0.2841790134816624,0.0113275585202708,0.03755876102810318,6.9609726773471765,-0.030905422896488295,0.0006911710185506643,0.054589100468912403,0.003345761737356104,0.022376600864041116,0.4687667720080115,0.004906062519775323,dog_bark,0.11225919835331666
208652.wav,3241.549744690942,-15.910983523975945,0.009431781030226427,0.1439802097275058,0.061787499670001654,5.892782714778674,0.3934412665188563,0.05971506233021979,0.14696179265288184,0.06210427238733346,0.32049766392439627,0.007962035391957662,0.08412572511223394,siren,0.10343395777324313
209672.wav,1095.6045809558705,-1.405225620721033,0.1148442170747796,0.10171895790970989,0.136645498104938,73.5386237955015,0.23231303852978413,0.07924099086212318,0.07676538743736602,0.12542026415354415,0.10082833081636805,0.08743668395744963,0.10260630450917785,dog_bark,0.07449336517454364
209864.wav,7750.883701357724,-4.950526964560863,0.09114964784694059,0.10136093435570581,0.10335456141996126,2.5447202758775873,0.5293927767417997,0.07344633342018961,0.11774882718348428,0.13959931393371916,0.09446495056805711,0.06093876641217309,0.11199606482516286,engine_idling,0.10594060003460622
209992.wav,,,,,,,,,,,,,,engine_idling,
21187.wav,4601.18534401674,-3.001421483917721,0.10091106442862666,0.09741677889864216,0.10092236126161315,3.534784371466593,0.05436225955497944,0.09924425318173527,0.10402501284941637,0.09986959157491633,0.09269251119488073,0.10564610643323091,0.10331216981963992,engine_idling,0.0959601503572985
21683.wav,2488.7817762391346,-0.6742294148897616,0.09924920695590962,0.09685381688231048,0.0928286336129151,10.111071644775798,0.09115613859819713,0.08776197331457426,0.11574263676783986,0.12949863048375082,0.09208889798092681,0.07023883018948185,0.10277285602218558,street_music,0.1129645177901056
21684.wav,5395.220875738932,-1.3214188555442317,0.07168220429587478,0.1324054684514996,0.09554693089963992,4.313598347991999,-0.002738509319588132,0.0967379017780047,0.08313093128584764,0.11725650501778981,0.11254425098986662,0.05761363419396659,0.15520329463036678,street_music,0.07787887845714354
22601.wav,1934.8405087492242,230.82095927558166,0.13235404322362412,0.11700989241901547,0.06651962290852576,12.440281706900787,0.17498558115727986,0.0637853989919697,0.08288789467672247,0.06921760609508545,0.07686370670418823,0.1869649008412298,0.13657082852731844,siren,0.06782610561232057
22973.wav,5485.024517735721,8.070460667328609,0.11931077993510998,0.10550577503521014,0.12259553152625693,3.5170204720529616,0.012656588920454888,0.07329813609092208,0.1071086894855341,0.09669459268461505,0.09382441406735191,0.09255155980106507,0.07451115600378484,dog_bark,0.11459936537014988
23131.wav,,,,,,,,,,,,,,dog_bark,
23218.wav,616.0114600618608,0.3091708462954733,0.25919764232663833,0.022868154314973473,0.06985933317490112,20.400188199908545,0.023267711510414096,0.0007714006077888132,0.09121904396405955,0.0022113026475537845,0.04774925373615165,0.2693301588560826,0.01973047536417275,engine_idling,0.21706323500767793
23219.wav,278.0826641781333,0.08106587457262504,0.08862102719970005,0.13302302305573752,0.08848590743555439,5.827436105288336,-0.05902061407879133,0.0625788003604157,0.0930617707891851,0.10107656647234235,0.08999995019849934,0.08364889551568462,0.16373181072694742,engine_idling,0.09577224824593351
24074.wav,2804.7893790179996,-0.48119402720231386,0.03870170064699479,0.1419382693593165,0.22971805570787057,12.478973615794493,0.13155428879294423,0.015730728430723536,0.15011491556407724,0.027660895147106016,0.21479638009290544,0.033007240673695,0.032656722677874596,car_horn,0.11567509169943627
24076.wav,1397.9052133569792,-0.4598022616045902,0.039236071203908145,0.12713222329027932,0.13857149251840106,28.445696692358208,0.03515768672301721,0.08402146798485488,0.08353354947337882,0.10656831253434942,0.26216245124873633,0.03711550085259496,0.08149862234046695,car_horn,0.040160308553030134
24347.wav,2797.2236595956792,-0.4929130754493586,0.04881239353436625,0.14633267658239968,0.15400250055229803,7.211684977138704,0.01534521940536325,0.01820789645719716,0.11479701554025129,0.12508374697366387,0.1912953973214704,0.012648638751143403,0.10814849581502466,siren,0.08067123847218524
24728.wav,2059.0318125753492,-0.48382126348228044,0.11096957180442764,0.09717495355457449,0.12881476459792918,5.872381696381226,0.11129130371829123,0.08896748930250684,0.10830775157064486,0.06258506894946196,0.058939992845468726,0.1333657047605204,0.08109207472633292,jackhammer,0.129782627888133
24965.wav,,,,,,,,,,,,,,dog_bark,
25037.wav,495.26006125798267,-0.5859040813245433,0.11485675339817994,0.07624019178882403,0.1786765652157915,191.38987039441312,-3.3866169024545933,0.04994796164803345,0.052614960695074244,0.052157672920118525,0.1505247431328051,0.20395519274801835,0.05625596741284988,gun_shot,0.06476999104030497
25038.wav,1515.0854935397172,0.3756495516114638,0.14109345919944047,0.13507049120174203,0.05152361313815204,108.01351964493902,-0.5648095415085957,0.05184784183427399,0.06718211509309642,0.05399187641392741,0.1299352693248015,0.20185603047514347,0.08425661239952001,gun_shot,0.08324269091990265
25039.wav,2457.1230341184078,-6.498083873558603,0.2521441514997573,0.11570173973430421,0.03939938316310053,51.408789912581085,-0.07130523438910925,0.02187196204157315,0.05549699169822895,0.03098126270195174,0.2525762372136722,0.08845037056212125,0.05128195955441072,gun_shot,0.09209594183088005
26173.wav,2577.2244076851407,-0.16495997554591826,0.0672219211427366,0.12370273002777861,0.11536977129136083,4.3479952347638,-0.002527309129870141,0.12418276606289447,0.08949094893923466,0.10513384760058944,0.10690704945216695,0.07159773870545372,0.1291001445575149,siren,0.06729308222026982
26176.wav,3279.250831411986,-0.2182898746249215,0.034235659071426165,0.16982439365506696,0.21430944418026643,9.45895684959891,0.0002344588209392354,0.024511732562140804,0.11242535205579303,0.03009094136132921,0.25445295520216177,0.019853690593131534,0.038361823386646496,car_horn,0.10193400793203758
26177.wav,4667.082107982634,-8.780806587108875,0.04246869204547002,0.10445278338193174,0.1639513470867242,8.936723593799801,0.05935740533341796,0.05546703254136683,0.11543534900301913,0.10093169413500022,0.07549001545785808,0.06692935294641723,0.08568077738728437,car_horn,0.18919295601492817
26184.wav,4147.642115840568,4.211584487862327,0.12498532168046321,0.056587824082381534,0.17470617359541588,8.251958450321085,-0.22990254345495797,0.061080427085105776,0.13990136219531588,0.05451591571825754,0.09931544659747416,0.10095404477110959,0.058757964408259276,engine_idling,0.1291955198662172
26185.wav,5281.517856801127,41.39103087933041,0.1651798480306678,0.2875406041300107,0.009354007260527123,8.51588187833853,0.2976856214725161,0.010783457907875679,0.021086512443531633,0.01572461178857584,0.17953861832634976,0.15765787116191216,0.12123485851713567,car_horn,0.03189961043341361
26186.wav,6664.010187515387,130.375462641684,0.21463334673686824,0.027586503922014324,0.14782517316495988,5.9638620292412465,0.35638477409031566,0.024043357237839107,0.18832704751496543,0.02379520893500217,0.0507369325601128,0.07834376679965195,0.02105884030763231,car_horn,0.2236498228209538
26270.wav,7874.216674753874,-2.7148120290951434,0.1016242675232983,0.09086497665820592,0.1106862641063337,3.29332901432562,-0.010883753198131875,0.08024202848409148,0.11819874332842438,0.10675262269848901,0.10658406719776597,0.0751531178540167,0.10560275931662781,street_music,0.10429115283274673
27068.wav,1171.6311964454205,79.59862268818499,0.041594234285238126,0.09264411924642824,0.08369713765845128,12.017963653102795,-0.05308359109699619,0.10676366061150955,0.10963965038715033,0.17612307486398485,0.08395556784883501,0.07458176191726423,0.131854877978209,car_horn,0.0991459152029294
27070.wav,967.7472271620979,0.43682553612946645,0.06820054507168725,0.1361447615168529,0.12735595277474457,7.196801946972039,-0.17360211479145507,0.0712763700724431,0.09150768309608383,0.07518648821967755,0.17018315760986957,0.054567711589258217,0.12811055681287625,children_playing,0.07746677323650675
28808.wav,3773.8987693723284,37.48547128730233,0.07952184211690536,0.11718887918344813,0.14092041438267242,5.915787726616894,0.07180786772744525,0.06944777735747096,0.08892164082899362,0.08692080423125348,0.13167419637197486,0.09965140086918313,0.09778830430817123,car_horn,0.08796474034992682
2937.wav,7851.563157057997,177.37101417183348,0.19747892247649756,0.0,0.18892176130915014,3.631933624976567,-0.0042823176688846975,3.5226723718913747e-06,0.19102289504488074,0.0,0.09489279179094301,0.1317389023190216,0.0,car_horn,0.19594120438713503
29721.wav,3.683684405055597,127.35614262146655,0.1453062047852555,0.05664412619400789,0.09126343543683736,3.0910189820804805,-0.07305364969320753,0.07643200409481572,0.10135541366928177,0.04197048505068943,0.09136064749242769,0.20554721241422924,0.057362503423738845,drilling,0.13275796743871685
29722.wav,2.614110549782011,127.65522499152914,0.11258452187878912,0.07160886210694699,0.11438108728553652,3.181634232917156,-0.09641448437364206,0.10878854193053779,0.0960965584394099,0.055601774440255956,0.07454828476789409,0.17036711558611653,0.0750345371019191,drilling,0.1209887164625939
29932.wav,930.3425374044574,-0.00014674127248912454,0.08187643905429387,0.09666054604068743,0.11071750285960424,6.061587301119796,-0.0032754916846336373,0.10092936595845786,0.09729499511425878,0.11181487519868136,0.10947746219063406,0.10771867680770307,0.08740764497895442,car_horn,0.0961024917967249
29936.wav,1212.1898625124077,-1.1191051632544486,0.05794335252591862,0.20009603767070108,0.11932656789349855,49.57687254540929,0.06544388954047713,0.046731596086108704,0.07669944555957275,0.09428493183303888,0.2025006309031021,0.03582691998189022,0.10729786228611844,dog_bark,0.05929265526005063
29937.wav,1023.56921825404,-0.9753556502937648,0.05082358432167783,0.10684839608111497,0.14659116803322905,50.45026074858594,0.13147220529928114,0.06862746104936611,0.16697252970887586,0.13693153987030895,0.0725566564631962,0.041524504066148625,0.14999637131512752,dog_bark,0.05912778909095487
30204.wav,3424.5057125590924,-1.5730872521033654,0.11324151162122306,0.11982793946007918,0.11157921879397728,3.418599179784567,0.08525094352010014,0.03230166671477821,0.12046905483903249,0.11350140159130533,0.11954176972927663,0.04041268893408744,0.11061515865287389,air_conditioner,0.11850958966336651
30206.wav,2783.2351341511517,-0.4947593357252038,0.08598185593789903,0.10233273186111733,0.0979240027687263,5.295476259893431,-0.2247392282090945,0.09358451859205327,0.10724480079810132,0.11974111025373722,0.10455531942470814,0.05394587717111394,0.10717152313970284,jackhammer,0.1275182600528406
30344.wav,2963.4285074857803,-0.006742639259899434,0.0803031687560959,0.07417509179482817,0.09620056765723727,18.573787594775574,-0.02924403242951347,0.1412394143225293,0.10757198364659802,0.1403596108657334,0.06983326062277498,0.08580730717419645,0.09469577491479944,dog_bark,0.10981382024520708
31150.wav,4538.906402569831,1.013586631924635,0.1010591446308266,0.09440034120504955,0.1336071631053095,4.2590362689779075,0.04109228043728834,0.0816677458815873,0.09781121583839325,0.07081982384620093,0.1283949572107271,0.10772262979870235,0.08925553672738018,children_playing,0.09526144175582323
31840.wav,2458.9597555042733,806.2418554775575,0.11255245608741872,0.058661254349493035,0.1049470076790421,11.851809726168765,0.05610588012421683,0.09393521712045991,0.09795192973613576,0.13743528022375598,0.06583167721448226,0.1372197536833187,0.09025454389297681,dog_bark,0.10121088001291673
31884.wav,2193.4967055365523,-0.20694180863026057,0.1299542852562972,0.08899299234760959,0.06658459836229973,5.280341196870287,0.0381088536369242,0.07812812136230092,0.08090782140612614,0.09848405769005082,0.087397324862493,0.17632805674348453,0.10256139894820902,jackhammer,0.09066134302112902
31973.wav,3680.818901427379,-1.0139704705487254,0.13453014286879963,0.06534480680623386,0.11666548362062595,4.967761285979002,-0.05786956683349505,0.09595766657030244,0.13251481823085906,0.07871209988920226,0.08212116687161507,0.08530056471905811,0.09563811823489443,street_music,0.11321513218840916
32417.wav,499.84920831784166,-2.5709333152063083,0.3565067458625038,0.029927923035780648,0.03324348325862554,12.375433371377643,-0.12472981738254717,0.03845123668860304,0.10157977232394048,0.029519390872890176,0.024828072227202572,0.023483263210639444,0.04349132839666104,car_horn,0.31896878412315327
33340.wav,2579.8625012165153,172.1631506742048,0.10602399547465668,0.08356037406396055,0.11150659425547926,56.99698748380577,-0.5519131642563011,0.06873241658941427,0.18743433896737535,0.06579056414877978,0.10191496968410106,0.0741469852576623,0.06905314152930173,jackhammer,0.131836620029269
33641.wav,3102.542833981146,-0.37409877470846326,0.04022698732175341,0.13231860900212855,0.09199860766975614,15.308246439485293,-0.15878566085142728,0.07053055875880382,0.13445963273296302,0.09594696550974843,0.12628398078322717,0.13866080625769475,0.06525044581039749,dog_bark,0.10432340615352721
33849.wav,1261.9528136219478,-0.6769165574740388,0.11671614345700435,0.15471837449028664,0.18948406474206334,37.59812010621163,-0.33201452770030104,0.0024537897712343447,0.12340438825579092,0.004431911204195727,0.10563370096239902,0.031209270955581316,0.14841721358684412,dog_bark,0.12353114257460023
344.wav,5588.881341901051,-1.4123968466381869,0.11546369292608019,0.0055197948627204296,0.014740225614077767,17.688017019267406,0.08009372379432243,0.0037784768379724607,0.026533781499700017,0.004862524108320926,0.008874331592706597,0.7536751577849479,0.004902038986616554,dog_bark,0.06164997578685682
34621.wav,1497.4796154887729,-0.4786361748823633,0.1185157790008164,0.10444167608456227,0.10417808090824822,9.8021887829904,-0.024476877069533533,0.04574253860846768,0.12877443162637772,0.08411692569634764,0.0990692752056132,0.04738785463111396,0.10630068849122867,drilling,0.16147274974722423
34643.wav,12037.768366746739,8.609054230864146,0.01172596914016235,0.009267314296196627,0.21147180491550224,3.9428469435345894,-0.0035125197264661984,0.21625974580165325,0.18912079063960974,0.20070226552262196,0.01094099841790929,0.024486564266947054,0.11720798173209745,drilling,0.008816565267300052
34708.wav,3675.069102847388,714.6290559465092,0.1305447850837673,0.12935583229379785,0.05807375703311969,46.592812059621984,-0.0756635525359932,0.1351657097796724,0.13284071460138422,0.13836980778796382,0.1325996167259034,0.016624554292883165,0.0571701340879474,gun_shot,0.06925508831356077
34771.wav,2444.206485347139,-1.620130318012574,0.0981710812621459,0.09651313663986535,0.11381016924324126,4.671468605858537,-0.13029298746890214,0.09867757952155752,0.10087057418298229,0.09725281778384376,0.10325722302148933,0.10313364577945605,0.08545611562313933,dog_bark,0.1028576569422792
34866.wav,3261.136017318037,-2.328450085615382,0.10275920565767234,0.09367632011679164,0.12496371221053364,6.8796332296783556,0.20300196899552006,0.048419486247223954,0.12625673681659522,0.09053006905194938,0.1188092064653495,0.07547031976478115,0.08894898679503871,street_music,0.1301659568740645
34871.wav,,,,,,,,,,,,,,dog_bark,
34872.wav,,,,,,,,,,,,,,dog_bark,
34931.wav,566.7998115944843,-0.5644390820447158,0.037721559559183104,0.05663466000894135,0.13050580283450913,107.2532580218042,0.18979800634866711,0.006975740994460223,0.07402340196122992,0.008214392719957352,0.10614369507707243,0.39077842060323575,0.009216836618745861,dog_bark,0.17978548962266488
34952.wav,111.44346624228422,9.003667507217294,0.20379412554677684,0.06353081103101965,0.05224255830357043,11.395810873293906,1.0334613222315887,0.05994591058943679,0.05224411751422148,0.059353882236016564,0.05913405973943965,0.30515741417308595,0.05762686645212714,siren,0.08697025441430552
35382.wav,1238.3500717805987,-0.2829727159681077,0.20552439544976253,0.07813009566963816,0.07170959441839657,7.476292550926465,-0.14989117788079143,0.020939982644073693,0.08693129310267357,0.0885537117384808,0.08055138639574198,0.11889881181273304,0.08197492845131628,air_conditioner,0.16678580031718337
35799.wav,8257.900886717392,-0.08964531829074077,1.6619520328350608e-05,0.04665868981373506,0.28526200745975067,6.6094647067012255,-0.08926950772962272,1.672912308425577e-05,0.35463825296308044,2.9132947167181107e-05,0.14328438585639525,0.00011230807270945244,0.003169428337554621,gun_shot,0.1668124459061947
35800.wav,13103.946062191993,3.6132317706956996,0.11370676385415039,0.12313801577075645,0.12489902938321305,2.8444934710174494,-0.07077797052113281,0.0018313135906301255,0.12103506565066462,0.09794678633630641,0.12601265613888404,0.03736829762433,0.13779814862180195,gun_shot,0.11626392302926294
36263.wav,12575.610459061603,304.54694906212575,0.07691641679532671,0.14780178431851224,0.057941583417863145,3.738041028430772,-0.009536999706476342,0.12953675093842065,0.06941870506546598,0.1312602535503278,0.08766972567489285,0.06364580056912679,0.14554850599765826,street_music,0.09026047367240561
36264.wav,7790.871438001949,343.4805635401005,0.10257990732231886,0.12156054998629323,0.08370378876431518,5.075885067204581,0.00017698838657860346,0.06899541879972218,0.10959031133247395,0.10935620951953115,0.08955516709844999,0.06570564769884862,0.13194540126918322,street_music,0.1170075982088636
36403.wav,1331.1858879541842,0.4924980553954404,0.08835877025435018,0.08160297258945572,0.0681788348178986,75.23967429178568,0.008745539522887875,0.1039677035096993,0.09661379208599877,0.13055465013238632,0.10241164151637545,0.0757976044472156,0.09982249325165797,gun_shot,0.15269153739496205
36429.wav,,,,,,,,,,,,,,children_playing,
36902.wav,3292.503218187082,-0.0016046801643192488,0.09631835835808886,0.09402143749958003,0.14979332433489315,6.658811909732783,0.048797414531113414,0.011864714316774048,0.09363132836288234,0.057410904145032506,0.13541750943893668,0.13456552304668162,0.08970272710508503,dog_bark,0.13727417339204576
37236.wav,4053.4357680271064,-119.57841416136347,0.1411081123509118,0.02679034018499359,0.03202328303673296,33.273271823672886,-0.6010118619313151,0.017248275342057674,0.04619237306257965,0.026956609447948768,0.02515525691562804,0.5825683775421786,0.027289894573677906,gun_shot,0.07466747754329105
38121.wav,3285.982844700309,-0.3163205826021787,0.21587707821220817,0.027715196253121993,0.025074883838768346,21.567934199996465,-0.6259959570949769,0.076344838129482,0.04467364611022368,0.10004478505316743,0.15700368878738488,0.2017586372838675,0.0865114312765308,dog_bark,0.06499581505524518
39532.wav,5206.129211761432,-2.380948355637813,0.18375166581220695,0.07142469128892599,0.13739022899127235,13.437473848817868,-0.012835736800410141,0.012824114161429968,0.13376465101537863,0.025134936152590968,0.0974677363620135,0.13876065078431105,0.03592798792564263,drilling,0.16355333750622794
39533.wav,5967.974799193867,-0.11705395299145299,0.23022063313628385,0.08775047657482721,0.07345780236470863,5.650050677282689,-0.001450430699868994,0.00612889081737011,0.10164786177819819,0.01444466357281339,0.08138024796220454,0.1710504124034201,0.024400108656235375,drilling,0.20951890273393847
39847.wav,13929.798511083362,-23.508045182188315,0.10795943053262125,0.09939008148080539,0.1016093354819241,2.9569867049327505,-0.009434976517249042,0.09629939657418624,0.10565181362192941,0.09956800686593884,0.10166608734136223,0.10133158047051533,0.08165369766114126,engine_idling,0.10487056996957596
39852.wav,12788.248744106686,30.057067930727193,0.10061091856743733,0.10787955820025152,0.09062563987336031,3.375234911770807,-2.9570590007991285e-05,0.10481594139245012,0.09338694824143523,0.11232609194774419,0.10296016509687034,0.09504898717273151,0.10204419644498446,engine_idling,0.09030155306273498
39854.wav,14873.468315301061,-15.69265537218803,0.10201825324925089,0.11196170667131651,0.09412265681931674,2.8165083763205856,-0.012221268168295584,0.08333087173558161,0.09308903573413908,0.11229484937755074,0.1037947868333416,0.09169912591019853,0.11655362256324056,engine_idling,0.09113509110606376
39856.wav,13689.627302748577,-34.52784957729695,0.10056503405197023,0.0998280728506198,0.10149445244346585,2.9380433136035204,-0.018281094057844005,0.09977302989403106,0.09936240777569029,0.09993641749870587,0.09934653828537211,0.10041917888472807,0.09911803827977797,engine_idling,0.10015683003563876
39857.wav,11815.374629143942,-27.336992676699875,0.11170664636270894,0.1210326706715077,0.12112590074898473,3.8716614396739124,0.0028143365900831175,0.009653911786821547,0.10720904508556847,0.09008826244404584,0.12218060281820459,0.09933765133193852,0.11391564716715134,engine_idling,0.10374966158306832
39884.wav,1031.9713886171512,-0.4165073077038504,0.03129060381003976,0.06557177174184606,0.057974732425737904,20.553819573087978,-0.16255283272479312,0.30242258837263697,0.0667964099030483,0.26715173477201337,0.04893238133098905,0.02270923852646315,0.07903398584103104,engine_idling,0.058116553276194374
41306.wav,1911.7856753040326,-0.7879264999412939,0.07653943052904388,0.11783298617843344,0.05297982692954578,39.03234955363296,0.027809126391963666,0.12241390095144897,0.045133958353999845,0.14029801411157083,0.062119291415157415,0.054659097438710065,0.2555378878571482,dog_bark,0.07248560623494159
41364.wav,1601.3677726444448,0.24702985638699923,0.10951659480901683,0.09817635328871198,0.11670970602887035,13.431676568450934,-0.020468925951047105,0.06540469751859931,0.08789140678797823,0.12186659908211404,0.10792737052971393,0.11567640223136286,0.09208597663071125,street_music,0.08474489309292121
41372.wav,4696.6481359529125,-0.6209866126225664,0.1232110711036109,0.10885864924576694,0.07220857344301584,7.790062127420689,-0.04240791110374958,0.13469510639695656,0.11107635264683861,0.08802532314432666,0.05933085952865157,0.11563361500724105,0.09584686297943887,dog_bark,0.091113586504153
41918.wav,1618.6509760803524,-1.5102454368316485,0.09285963502410785,0.012090191088795117,0.19314754659194358,32.8306166157744,-1.4318461730434129,0.09640574030586468,0.09929801400568414,0.14948944102073494,0.008394468292142293,0.13528973669352123,0.10813509906664494,dog_bark,0.10489012791056124
